loan_id,gender,married,dependents,education,self_employed,applicantincome,coapplicantincome,loanamount,loan_amount_term,credit_history,property_area,loan_status,age,ed,employ,address,income,debtinc,creddebt,othdebt,default,approved
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,11.0,6.0,24.0,2.4,0.107136,0.468864,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,3.0,0.0,27.0,19.0,10.8,0.849528,1.202472,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,3.0,17.0,26.0,113.0,12.0,3.37644,10.18356,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,3.0,5.0,6.0,70.0,19.9,3.17604,10.75396,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,2.0,9.0,5.0,60.0,20.4,4.0392,8.2008,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,1.0,5.0,2.0,17.0,7.9,0.302175,1.040825,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,10.0,8.0,44.0,18.1,3.70326,4.26074,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,4.0,5.0,6.0,75.0,1.9,0.884925,0.540075,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,2.0,0.0,3.0,20.0,5.6,0.2072,0.9128,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,1.0,7.0,3.0,22.0,14.4,0.849024,2.318976,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,3.0,9.0,10.0,60.0,15.3,1.6065,7.5735,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,55.0,1.0,3.0,11.0,40.0,8.0,0.5632,2.6368,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,2.0,8.0,16.0,38.0,0.6,0.029412,0.198588,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,5.0,1.0,33.0,2.8,0.103488,0.820512,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,11.0,9.0,27.0,0.9,0.073872,0.169128,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,7.0,0.0,18.0,6.5,0.5265,0.6435,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,2.0,4.0,3.0,28.0,9.5,0.2261,2.4339,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,2.0,2.0,11.0,15.0,9.1,0.118755,1.246245,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,2.0,11.0,4.0,75.0,3.5,0.632625,1.992375,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,6.0,19.0,42.0,19.9,2.540832,5.817168,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,2.0,4.0,4.0,21.0,18.3,0.491904,3.351096,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,10.0,11.0,39.0,9.5,2.056275,1.648725,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,2.0,7.0,10.0,32.0,4.3,0.43344,0.94256,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,54.0,3.0,21.0,20.0,118.0,14.4,9.60048,7.39152,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,3.0,3.0,4.0,35.0,13.3,1.60132,3.05368,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,12.0,4.0,31.0,23.7,2.05716,5.28984,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,15.0,16.0,39.0,1.8,0.139698,0.562302,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,5.0,3.0,25.0,14.1,1.17735,2.34765,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,15.0,11.0,40.0,18.5,1.2136,6.1864,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,10.0,16.0,98.0,13.3,4.874716,8.159284,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,2.0,22.0,17.0,144.0,11.1,3.324672,12.659328,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,13.0,3.0,52.0,21.3,2.71362,8.36238,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,13.0,3.0,105.0,1.9,1.418445,0.576555,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,1.0,1.0,21.0,7.9,0.369957,1.289043,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,5.0,13.0,21.0,9.0,0.44982,1.44018,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,19.0,1.0,96.0,7.8,2.253888,5.234112,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,18.0,19.0,44.0,4.5,0.60588,1.37412,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,3.0,2.0,14.0,39.0,13.2,1.142856,4.005144,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,51.0,3.0,16.0,25.0,82.0,4.4,2.604976,1.003024,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,2.0,10.0,2.0,33.0,9.5,0.573705,2.561295,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,15.0,1.0,30.0,24.5,2.21235,5.13765,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,2.0,8.0,6.0,78.0,5.4,2.156544,2.055456,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,2.0,8.0,7.0,18.0,11.9,0.400554,1.741446,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,52.0,1.0,9.0,11.0,24.0,19.2,0.801792,3.806208,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,9.0,6.0,35.0,5.0,0.23275,1.51725,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,7.0,0.0,22.0,6.4,0.630784,0.777216,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,0.0,1.0,21.0,7.2,0.187488,1.324512,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,3.0,9.0,7.0,59.0,14.6,3.109654,5.504346,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,2.0,9.0,16.0,15.2,0.870656,1.561344,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,19.0,16.0,45.0,3.7,0.91575,0.74925,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,51.0,2.0,22.0,23.0,120.0,7.6,4.14048,4.97952,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,1.0,4.0,1.0,16.0,1.2,0.08448,0.10752,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,3.0,6.0,4.0,26.0,10.4,0.930176,1.773824,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,16.0,10.0,38.0,21.0,0.69426,7.28574,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,2.0,6.0,7.0,38.0,7.2,0.774288,1.961712,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,2.0,1.0,0.0,20.0,10.3,0.37698,1.68302,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,2.0,2.0,6.0,24.0,13.6,1.576512,1.687488,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,14.0,0.0,36.0,2.4,0.273024,0.590976,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,0.0,11.0,17.0,3.7,0.44659,0.18241,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,13.0,1.0,38.0,8.9,1.897302,1.484698,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,11.0,6.0,28.0,4.8,0.345408,0.998592,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,15.0,2.0,39.0,24.7,4.373382,5.259618,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,8.0,3.0,41.0,12.6,0.134316,5.031684,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,1.0,7.0,25.0,10.4,0.5694,2.0306,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,9.0,0.0,25.0,13.9,1.0703,2.4047,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,9.0,16.0,30.0,7.6,0.6498,1.6302,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,11.0,7.0,32.0,6.0,0.92736,0.99264,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,2.0,2.0,16.0,22.0,22.7,1.208548,3.785452,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,16.0,15.0,36.0,3.4,0.178704,1.045296,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,11.0,5.0,36.0,6.1,0.709308,1.486692,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,2.0,3.0,4.0,34.0,4.4,0.2618,1.2342,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,4.0,9.0,8.0,32.0,5.5,0.49632,1.26368,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,51.0,2.0,19.0,25.0,159.0,2.8,1.06848,3.38352,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,4.0,2.0,21.0,2.6,0.099372,0.446628,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,10.0,12.0,49.0,9.8,3.236548,1.565452,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,45.0,1.0,10.0,14.0,52.0,5.4,0.932256,1.875744,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,3.0,1.0,17.0,9.0,0.46971,1.06029,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,0.0,10.0,20.0,17.1,2.04858,1.37142,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,2.0,4.0,5.0,27.0,5.0,0.54945,0.80055,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,20.0,2.0,56.0,1.9,0.54264,0.52136,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,29.0,18.0,129.0,25.3,20.56131,12.07569,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,2.0,6.0,24.0,54.0,9.6,0.62208,4.56192,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,1.0,22.0,19.0,81.0,5.5,1.50579,2.94921,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,6.0,2.0,21.0,5.2,0.108108,0.983892,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,3.0,5.0,1.0,75.0,6.3,2.206575,2.518425,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,25.0,1.0,9.0,4.0,18.0,1.2,0.06588,0.15012,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,3.0,11.0,12.0,44.0,14.7,0.446292,6.021708,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,16.0,20.0,57.0,19.4,1.559178,9.498822,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,10.0,1.0,25.0,7.1,1.3064,0.4686,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,4.0,19.0,25.0,10.1,1.0605,1.4645,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,19.0,15.0,60.0,27.1,9.5934,6.6666,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,18.0,8.0,54.0,12.1,4.593402,1.940598,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,2.0,0.0,14.0,14.4,0.586656,1.429344,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,42.0,1.0,6.0,9.0,31.0,11.6,1.02486,2.57114,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,4.0,1.0,6.0,29.0,11.1,1.065489,2.153511,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,4.0,15.0,17.0,17.3,0.520557,2.420443,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,16.0,4.0,52.0,20.0,4.16,6.24,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,4.0,0.0,2.0,23.0,6.7,0.468464,1.072536,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,4.0,15.0,33.0,7.0,0.39732,1.91268,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,3.0,4.0,1.0,40.0,3.1,0.28396,0.95604,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,1.0,8.0,4.0,24.0,5.0,0.3816,0.8184,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,3.0,3.0,4.0,45.0,11.0,0.29205,4.65795,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,1.0,16.0,22.0,49.0,1.6,0.4312,0.3528,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,0.0,8.0,23.0,8.1,0.897966,0.965034,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,2.0,5.0,12.0,35.0,16.4,1.58424,4.15576,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,54.0,1.0,25.0,12.0,120.0,26.5,14.5962,17.2038,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,12.0,6.0,89.0,17.4,2.771994,12.714006,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,2.0,4.0,32.0,3.7,0.853664,0.330336,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,1.0,8.0,31.0,8.0,0.15624,2.32376,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,8.0,6.0,23.0,12.0,0.76176,1.99824,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,1.0,1.0,18.0,1.1,0.029898,0.168102,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,3.0,3.0,3.0,50.0,2.4,0.2592,0.9408,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,4.0,2.0,4.0,41.0,2.5,0.4592,0.5658,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,4.0,0.0,5.0,38.0,10.4,0.636272,3.315728,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,2.0,16.0,9.0,89.0,14.3,5.001711,7.725289,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,11.0,2.0,53.0,3.3,0.089199,1.659801,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,2.0,7.0,16.0,43.0,15.4,2.6488,3.9732,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,20.0,12.0,39.0,8.2,0.773916,2.424084,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,3.0,6.0,8.0,47.0,19.8,5.574294,3.731706,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,4.0,2.0,28.0,14.2,0.43736,3.53864,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,1.0,6.0,19.0,31.0,12.2,1.98555,1.79645,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,2.0,4.0,8.0,15.0,6.5,0.350025,0.624975,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,2.0,15.0,19.0,32.0,4.9,0.421792,1.146208,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,3.0,5.0,3.0,220.0,16.0,8.1664,27.0336,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,44.0,2.0,18.0,4.0,74.0,13.4,4.521696,5.394304,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,30.0,1.0,0.0,8.0,19.0,16.6,0.624492,2.529508,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,2.0,3.0,0.0,19.0,4.3,0.358663,0.458337,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,1.0,10.0,13.0,32.0,11.3,1.167968,2.448032,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,2.0,3.0,8.0,15.0,2.6,0.14664,0.24336,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,2.0,2.0,1.0,36.0,3.8,0.277704,1.090296,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,2.0,8.0,21.0,43.0,0.7,0.085785,0.215215,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,22.0,1.0,1.0,3.0,17.0,18.6,0.80631,2.35569,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,38.0,1.0,10.0,8.0,34.0,1.2,0.036312,0.371688,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,2.0,6.0,13.0,62.0,8.5,1.18575,4.08425,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,3.0,18.0,6.0,71.0,15.7,6.565583,4.581417,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,3.0,7.0,6.0,56.0,14.5,0.37352,7.74648,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,1.0,2.0,15.0,22.0,23.1,1.915914,3.166086,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,2.0,0.0,2.0,15.0,16.1,0.321195,2.093805,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,3.0,9.0,10.0,51.0,23.0,2.68617,9.04383,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,21.0,3.0,0.0,1.0,26.0,7.7,1.529528,0.472472,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,13.0,7.0,27.0,2.3,0.068931,0.552069,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,2.0,14.0,3.0,82.0,0.8,0.468384,0.187616,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,6.0,7.0,21.0,18.1,1.109892,2.691108,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,41.0,2.0,2.0,22.0,30.0,6.7,0.11256,1.89744,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,0.0,18.0,18.0,12.9,1.583604,0.738396,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,32.0,2.0,3.0,13.0,47.0,1.9,0.42864,0.46436,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,5.0,5.0,12.0,20.0,8.1,0.729,0.891,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,2.0,18.0,9.0,44.0,2.1,0.367752,0.556248,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,36.0,1.0,18.0,9.0,67.0,11.2,5.245296,2.258704,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,3.0,22.0,4.0,99.0,2.3,0.826551,1.450449,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,13.0,11.0,51.0,9.6,1.875168,3.020832,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,27.0,1.0,7.0,4.0,26.0,9.1,0.641186,1.724814,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,43.0,1.0,8.0,11.0,45.0,3.3,0.67716,0.80784,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,14.0,8.0,72.0,41.3,15.01668,14.71932,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,2.0,20.0,17.0,101.0,1.4,0.340774,1.073226,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,29.0,1.0,1.0,4.0,17.0,2.5,0.13175,0.29325,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,4.0,7.0,15.0,40.0,6.4,0.94976,1.61024,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,1.0,0.0,21.0,4.9,0.608139,0.420861,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,15.0,2.0,60.0,4.8,0.80352,2.07648,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,10.0,6.0,24.0,2.7,0.31104,0.33696,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,28.0,1.0,12.0,7.0,45.0,7.7,1.853775,1.611225,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,1.0,13.0,20.0,50.0,30.8,6.1138,9.2862,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,39.0,2.0,2.0,12.0,46.0,16.0,4.00384,3.35616,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,37.0,1.0,3.0,3.0,25.0,3.7,0.27565,0.64935,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,52.0,5.0,9.0,0.0,70.0,9.4,1.32916,5.25084,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,48.0,1.0,3.0,11.0,27.0,21.3,1.403244,4.347756,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,1.0,7.0,3.0,22.0,5.1,0.208692,0.913308,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,46.0,5.0,15.0,0.0,126.0,3.1,0.476532,3.429468,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,31.0,1.0,7.0,10.0,23.0,4.9,0.2254,0.9016,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,13.0,8.0,56.0,6.1,0.864248,2.551752,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,40.0,1.0,22.0,4.0,95.0,3.6,0.6327,2.7873,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,24.0,3.0,2.0,5.0,16.0,6.4,0.270336,0.753664,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,33.0,1.0,2.0,14.0,44.0,3.1,0.52514,0.83886,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,53.0,4.0,5.0,29.0,78.0,17.3,6.935916,6.558084,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,47.0,3.0,9.0,1.0,52.0,20.1,2.539836,7.912164,1.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,35.0,1.0,5.0,5.0,32.0,13.0,0.17472,3.98528,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,34.0,1.0,14.0,8.0,28.0,17.0,1.13764,3.62236,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,49.0,1.0,11.0,5.0,39.0,10.1,2.457936,1.481064,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,26.0,2.0,0.0,7.0,28.0,9.3,1.270752,1.333248,0.0,0.0
LP001002,Male,Yes,0,Graduate,No,,,,,,Semiurban,Y,23.0,1.0,2.0,2.0,16.0,9.6,0.804864,0.731136,1.0,0.0
